股票代號,股票名稱,ISIN,上市日期,市場別,產業別,CFIcode,備註
6108,競國,TW0006108004,2008/12/30,上市,電子零組件業,ESVUFR,
6112,聚碩,TW0006112006,2003/08/04,上市,資訊服務業,ESVUFR,
6115,鎰勝,TW0006115009,2004/07/19,上市,電子零組件業,ESVUFR,
6116,彩晶,TW0006116007,2004/09/06,上市,光電業,ESVUFR,
6117,迎廣,TW0006117005,2003/08/25,上市,電腦及週邊設備業,ESVUFR,
6120,達運,TW0006120009,2006/09/13,上市,光電業,ESVUFR,
6128,上福,TW0006128002,2003/06/16,上市,電腦及週邊設備業,ESVUFR,
6131,悠克,TW0006131006,2004/09/27,上市,光電業,ESVUFR,
6133,金橋,TW0006133002,2003/08/15,上市,電子零組件業,ESVUFR,
6136,富爾特,TW0006136005,2003/08/25,上市,通信網路業,ESVUFR,
6139,亞翔,TW0006139009,2003/08/25,上市,其他電子業,ESVUFR,
6141,柏承,TW0006141005,2003/10/22,上市,電子零組件業,ESVUFR,
6142,友勁,TW0006142003,2003/08/04,上市,通信網路業,ESVUFR,
6145,勁永,TW0006145006,2003/08/25,上市,電子通路業,ESVUFR,
6152,百一,TW0006152002,2009/12/08,上市,通信網路業,ESVUFR,
6153,嘉聯益,TW0006153000,2008/01/21,上市,電子零組件業,ESVUFR,
6155,鈞寶,TW0006155005,2006/08/18,上市,電子零組件業,ESVUFR,
6164,華興,TW0006164007,2008/10/21,上市,光電業,ESVUFR,
6165,捷泰,TW0006165004,2003/08/04,上市,電子零組件業,ESVUFR,
6166,凌華,TW0006166002,2004/11/08,上市,電腦及週邊設備業,ESVUFR,
6168,宏齊,TW0006168008,2003/08/25,上市,光電業,ESVUFR,
6172,互億,TW0006172000,2004/05/24,上市,電腦及週邊設備業,ESVUFR,
6176,瑞儀,TW0006176001,2007/05/15,上市,光電業,ESVUFR,
6177,達麗,TW0006177009,2013/08/01,上市,建材營造業,ESVUFR,
6183,關貿,TW0006183007,2011/12/01,上市,資訊服務業,ESVUFR,
6184,大豐電,TW0006184005,2005/02/15,上市,其他業,ESVUFR,
6189,豐藝,TW0006189004,2004/05/24,上市,電子通路業,ESVUFR,
6191,精成科,TW0006191000,2007/10/19,上市,電子零組件業,ESVUFR,
6192,巨路,TW0006192008,2004/09/27,上市,其他電子業,ESVUFR,
6196,帆宣,TW0006196009,2004/05/24,上市,其他電子業,ESVUFR,
6197,佳必琪,TW0006197007,2004/11/08,上市,電子零組件業,ESVUFR,
6201,亞弘電,TW0006201007,2004/09/27,上市,其他電子業,ESVUFR,
6202,盛群,TW0006202005,2004/09/27,上市,半導體業,ESVUFR,
6205,詮欣,TW0006205008,2008/01/21,上市,電子零組件業,ESVUFR,
6206,飛捷,TW0006206006,2004/08/03,上市,電腦及週邊設備業,ESVUFR,
6209,今國光,TW0006209000,2004/11/08,上市,光電業,ESVUFR,
6213,聯茂,TW0006213002,2008/01/21,上市,電子零組件業,ESVUFR,
6214,精誠,TW0006214000,2010/12/30,上市,資訊服務業,ESVUFR,
6215,和椿,TW0006215007,2007/12/31,上市,其他電子業,ESVUFR,
6216,居易,TW0006216005,2004/09/27,上市,通信網路業,ESVUFR,
6224,聚鼎,TW0006224009,2009/09/17,上市,電子零組件業,ESVUFR,
6225,天瀚,TW0006225006,2004/09/27,上市,光電業,ESVUFR,
6226,光鼎,TW0006226004,2008/11/10,上市,光電業,ESVUFR,
6230,超眾,TW0006230006,2010/09/16,上市,電腦及週邊設備業,ESVUFR,
6235,華孚,TW0006235005,2004/08/23,上市,電腦及週邊設備業,ESVUFR,
6239,力成,TW0006239007,2004/11/08,上市,半導體業,ESVUFR,
6243,迅杰,TW0006243009,2009/12/17,上市,半導體業,ESVUFR,
6251,定穎,TW0006251002,2009/03/18,上市,電子零組件業,ESVUFR,
6257,矽格,TW0006257009,2003/08/25,上市,半導體業,ESVUFR,
6269,台郡,TW0006269004,2003/09/23,上市,電子零組件業,ESVUFR,
6271,同欣電,TW0006271000,2007/11/16,上市,半導體業,ESVUFR,
6277,宏正,TW0006277007,2003/10/30,上市,電腦及週邊設備業,ESVUFR,
6278,台表科,TW0006278005,2010/08/24,上市,光電業,ESVUFR,
6281,全國電,TW0006281009,2005/12/08,上市,電子通路業,ESVUFR,
6282,康舒,TW0006282007,2003/09/08,上市,電子零組件業,ESVUFR,
6283,淳安,TW0006283005,2008/01/21,上市,通信網路業,ESVUFR,
6285,啟碁,TW0006285000,2003/09/22,上市,通信網路業,ESVUFR,
6286,立錡,TW0006286008,2003/10/21,上市,半導體業,ESVUFR,
6289,華上,TW0006289002,2003/08/28,上市,光電業,ESVUFR,
6405,悅城,TW0006405004,2013/11/28,上市,光電業,ESVUFR,
6409,旭隼,TW0006409006,2014/03/31,上市,其他電子業,ESVUFR,
6412,群電,TW0006412000,2013/11/08,上市,電子零組件業,ESVUFR,
6414,樺漢,TW0006414006,2014/03/28,上市,電腦及週邊設備業,ESVUFR,
6415,F-矽力,KYG8190F1028,2013/12/12,上市,半導體業,ESVUFR,
6422,F-君耀,KYG136861039,2014/12/27,上市,電子零組件業,ESVUFR,
6431,F-光麗,KYG532651075,2014/12/04,上市,光電業,ESVUFR,
6442,光聖,TW0006442007,2015/07/14,上市,通信網路業,ESVUFR,
6443,元晶,TW0006443005,2015/10/01,上市,光電業,ESVUFR,
6449,鈺邦,TW0006449002,2014/12/09,上市,電子零組件業,ESVUFR,
6451,F-訊芯,KYG811801045,2015/01/26,上市,半導體業,ESVUFR,
6452,F-康友,KYG7060F1019,2015/03/25,上市,生技醫療業,ESVUFR,
6456,F-GIS,KYG3808R1011,2015/06/12,上市,光電業,ESVUFR,
6464,台數科,TW0006464001,2015/12/16,上市,其他業,ESVUFR,
6504,南六,TW0006504004,2013/05/07,上市,其他業,ESVUFR,
6505,台塑化,TW0006505001,2003/12/26,上市,油電燃氣業,ESVUFR,
6605,帝寶,TW0006605009,2004/03/17,上市,電機機械,ESVUFR,
6702,興航,TW0006702004,2011/11/01,上市,航運業,ESVUFR,
8011,台通,TW0008011008,2011/09/19,上市,通信網路業,ESVUFR,
8016,矽創,TW0008016007,2003/12/25,上市,半導體業,ESVUFR,
8021,尖點,TW0008021007,2008/01/21,上市,其他電子業,ESVUFR,
8033,雷虎,TW0008033002,2007/06/21,上市,其他業,ESVUFR,
8039,台虹,TW0008039009,2009/12/17,上市,電子零組件業,ESVUFR,
8046,南電,TW0008046004,2006/04/07,上市,電子零組件業,ESVUFR,
8070,長華,TW0008070004,2007/12/31,上市,電子通路業,ESVUFR,
8072,陞泰,TW0008072000,2005/08/19,上市,光電業,ESVUFR,
8081,致新,TW0008081001,2008/12/30,上市,半導體業,ESVUFR,
8101,華冠,TW0008101007,2004/07/01,上市,通信網路業,ESVUFR,
8103,瀚荃,TW0008103003,2009/09/29,上市,電子零組件業,ESVUFR,
8105,凌巨,TW0008105008,2006/12/27,上市,光電業,ESVUFR,
8110,華東,TW0008110008,2007/10/31,上市,半導體業,ESVUFR,
8112,至上,TW0008112004,2007/12/31,上市,電子通路業,ESVUFR,
8114,振樺電,TW0008114000,2012/11/26,上市,電腦及週邊設備業,ESVUFR,
8131,福懋科,TW0008131004,2007/11/29,上市,半導體業,ESVUFR,
8150,南茂,TW0008150004,2014/04/11,上市,半導體業,ESVUFR,
8163,達方,TW0008163007,2007/11/28,上市,電腦及週邊設備業,ESVUFR,
8201,無敵,TW0008201005,2007/10/29,上市,其他電子業,ESVUFR,
8210,勤誠,TW0008210006,2011/12/01,上市,電腦及週邊設備業,ESVUFR,
8213,志超,TW0008213000,2009/12/25,上市,電子零組件業,ESVUFR,
8215,明基材,TW0008215005,2010/11/12,上市,光電業,ESVUFR,
8222,寶一,TW0008222001,2015/01/27,上市,電機機械,ESVUFR,
8249,菱光,TW0008249004,2005/05/17,上市,電子零組件業,ESVUFR,
8261,富鼎,TW0008261009,2009/12/11,上市,半導體業,ESVUFR,
8271,宇瞻,TW0008271008,2010/12/29,上市,半導體業,ESVUFR,
8341,日友,TW0008341009,2015/03/23,上市,其他業,ESVUFR,
8374,羅昇,TW0008374000,2008/12/25,上市,電機機械,ESVUFR,
8404,F-百和,KYG684631016,2011/05/18,上市,其他業,ESVUFR,
8411,F-福貞,KYG525911072,2011/11/01,上市,其他業,ESVUFR,
8422,可寧衛,TW0008422007,2011/10/05,上市,其他業,ESVUFR,
8427,F-基勝,KYG525341072,2011/12/06,上市,其他業,ESVUFR,
8429,F-金麗,KYG513871015,2012/12/20,上市,貿易百貨業,ESVUFR,
8443,阿瘦,TW0008443003,2014/09/15,上市,貿易百貨業,ESVUFR,
8454,富邦媒,TW0008454000,2014/12/19,上市,貿易百貨業,ESVUFR,
8463,潤泰材,TW0008463001,2015/07/13,上市,建材營造業,ESVUFR,
8464,億豐,TW0008464009,2015/12/22,上市,其他業,ESVUFR,
8467,F-波力,KYG144971044,2015/12/15,上市,其他業,ESVUFR,
8926,台汽電,TW0008926007,2003/08/25,上市,油電燃氣業,ESVUFR,
8940,新天地,TW0008940008,2009/05/15,上市,觀光事業,ESVUFR,
8996,高力,TW0008996000,2014/02/14,上市,電機機械,ESVUFR,
9802,F-鈺齊,KYG368891068,2012/10/18,上市,其他業,ESVUFR,
9902,台火,TW0009902007,1964/07/14,上市,其他業,ESVUFR,
9904,寶成,TW0009904003,1990/01/19,上市,其他業,ESVUFR,
9905,大華,TW0009905000,1990/08/08,上市,其他業,ESVUFR,
9906,欣巴巴,TW0009906008,1990/12/15,上市,建材營造業,ESVUFR,
9907,統一實,TW0009907006,1991/01/29,上市,其他業,ESVUFR,
9908,大台北,TW0009908004,1991/02/06,上市,油電燃氣業,ESVUFR,
9910,豐泰,TW0009910000,1992/02/18,上市,其他業,ESVUFR,
9911,櫻花,TW0009911008,1992/07/16,上市,其他業,ESVUFR,
9912,偉聯,TW0009912006,1992/08/08,上市,電腦及週邊設備業,ESVUFR,
9914,美利達,TW0009914002,1992/09/30,上市,其他業,ESVUFR,
9917,中保,TW0009917005,1993/12/08,上市,其他業,ESVUFR,
9918,欣天然,TW0009918003,1994/04/26,上市,油電燃氣業,ESVUFR,
9919,康那香,TW0009919001,1994/11/04,上市,其他業,ESVUFR,
9921,巨大,TW0009921007,1994/12/29,上市,其他業,ESVUFR,
9924,福興,TW0009924001,1995/03/15,上市,其他業,ESVUFR,
9925,新保,TW0009925008,1995/12/09,上市,其他業,ESVUFR,
9926,新海,TW0009926006,1998/04/08,上市,油電燃氣業,ESVUFR,
9927,泰銘,TW0009927004,1999/03/12,上市,其他業,ESVUFR,
9928,中視,TW0009928002,1999/08/09,上市,其他業,ESVUFR,
9929,秋雨,TW0009929000,1999/06/28,上市,其他業,ESVUFR,
9930,中聯資,TW0009930008,1999/11/22,上市,其他業,ESVUFR,
9931,欣高,TW0009931006,2000/03/21,上市,油電燃氣業,ESVUFR,
9933,中鼎,TW0009933002,1993/05/28,上市,其他業,ESVUFR,
9934,成霖,TW0009934000,2000/09/11,上市,其他業,ESVUFR,
9935,慶豐富,TW0009935007,2000/09/11,上市,其他業,ESVUFR,
9937,全國,TW0009937003,2000/09/11,上市,油電燃氣業,ESVUFR,
9938,百和,TW0009938001,2001/01/12,上市,其他業,ESVUFR,
9939,宏全,TW0009939009,2001/03/02,上市,其他業,ESVUFR,
9940,信義,TW0009940007,2001/09/17,上市,其他業,ESVUFR,
9941,裕融,TW0009941005,2001/09/17,上市,其他業,ESVUFR,
9942,茂順,TW0009942003,2002/01/28,上市,其他業,ESVUFR,
9943,好樂迪,TW0009943001,2002/08/26,上市,觀光事業,ESVUFR,
9944,新麗,TW0009944009,2002/08/26,上市,其他業,ESVUFR,
9945,潤泰新,TW0009945006,1992/04/30,上市,其他業,ESVUFR,
9946,三發,TW0009946004,2013/09/17,上市,建材營造業,ESVUFR,
9955,佳龍,TW0009955005,2008/01/21,上市,其他業,ESVUFR,
9958,世紀鋼,TW0009958009,2008/03/12,上市,鋼鐵工業,ESVUFR,
